year,dist_name,nitrogen_kharif_consumption_tons,nitrogen_rabi_consumption_tons,phosphate_kharif_consumption_tons,phosphate_rabi_consumption_tons,potash_kharif_consumption_tons,potash_rabi_consumption_tons,total_kharif_consumption_tons,total_rabi_consumption_tons
2010,Erode,18867.0,23829.0,12099.0,7700.0,10330.0,10104.0,41296.0,41633.0
2010,Kancheepuram,5709.0,15952.0,2554.0,5156.0,1964.0,5117.0,10227.0,26225.0
2010,Kanyakumari,3962.0,3195.0,1598.0,1875.0,2414.0,1817.0,7974.0,6887.0
2010,Karur,2053.0,3999.0,1109.0,1272.0,1784.0,2166.0,4946.0,7437.0
2010,Krishnagiri,4410.0,4843.0,2895.0,2176.0,1471.0,1112.0,8776.0,8131.0
2010,Madurai,10639.0,23260.0,4661.0,8356.0,3225.0,9486.0,18525.0,41102.0
2010,Nagapattinam,8460.0,9287.0,3636.0,2710.0,3049.0,3731.0,15145.0,15728.0
2010,Namakkal,2547.0,3968.0,2210.0,2906.0,2667.0,1053.0,7424.0,7927.0
2010,Perambular,3646.0,4603.0,2041.0,1807.0,2044.0,1536.0,7731.0,7946.0
2010,Pudukkottai,7108.0,15630.0,3551.0,4081.0,3542.0,5326.0,14201.0,25037.0
2010,Ramananthapuram,1311.0,6387.0,1088.0,1964.0,313.0,1114.0,2712.0,9465.0
2010,Salem,15362.0,23269.0,9506.0,12058.0,13865.0,13134.0,38733.0,48461.0
2010,Sivagangai,2514.0,8119.0,1548.0,3120.0,794.0,2555.0,4856.0,13794.0
2010,Thanjavur,16585.0,19020.0,6474.0,5294.0,7750.0,9415.0,30809.0,33729.0
2010,The Nilgiris,2018.0,2375.0,398.0,419.0,1510.0,1601.0,3926.0,4395.0
2010,Theni,4759.0,6664.0,2436.0,3015.0,3243.0,3554.0,10438.0,13233.0
2010,Thirunelveli,13664.0,17916.0,5486.0,4110.0,4780.0,6698.0,23930.0,28724.0
2010,Thiruvallur,10564.0,12463.0,11184.0,7281.0,2201.0,3340.0,23949.0,23084.0
2010,Thiruvarur,8071.0,11232.0,5081.0,4181.0,2041.0,4315.0,15193.0,19728.0
2010,Thoothukudi,3393.0,5136.0,2524.0,1518.0,1475.0,1912.0,7392.0,8566.0
2010,Tiruchirappalli,16815.0,28742.0,9346.0,11587.0,11279.0,16014.0,37440.0,56343.0
2010,Tiruvannamalai,11518.0,25722.0,5862.0,10561.0,4731.0,10805.0,22111.0,47088.0
2010,Vellore,11685.0,22737.0,5139.0,6709.0,3853.0,7143.0,20677.0,36589.0
2010,Villupuram,16199.0,32400.0,7426.0,10145.0,9444.0,14158.0,33069.0,56703.0
2010,Virudhunagar,1750.0,7568.0,957.0,2287.0,634.0,3058.0,3341.0,12913.0
2011,Ariyalur,3563.0,6171.0,1756.0,2245.0,433.0,1870.0,5752.0,10286.0
2011,Coimbatore,15893.0,17995.0,9932.0,9650.0,7356.0,18116.0,33181.0,45761.0
2011,Cuddalore,16684.0,18488.0,7183.0,8542.0,2442.0,8068.0,26309.0,35098.0
2011,Dharmapuri,4944.0,6302.0,3945.0,3597.0,1475.0,3749.0,10364.0,13648.0
2011,Dindigul,8397.0,14643.0,4332.0,5796.0,2578.0,6858.0,15307.0,27297.0
2011,Erode,25326.0,24979.0,13013.0,11364.0,4707.0,12540.0,43046.0,48883.0
2011,Kancheepuram,6161.0,13985.0,2858.0,5532.0,1172.0,4489.0,10191.0,24006.0
2011,Kanyakumari,3960.0,4341.0,2361.0,2405.0,1233.0,2887.0,7554.0,9633.0
2011,Karur,3062.0,4265.0,1252.0,1660.0,713.0,2457.0,5027.0,8382.0
2011,Krishnagiri,4720.0,5354.0,3337.0,2586.0,617.0,1809.0,8674.0,9749.0
2011,Madurai,9863.0,21727.0,6195.0,9649.0,3614.0,10627.0,19672.0,42003.0
2011,Nagapattinam,10598.0,11677.0,4799.0,3611.0,1804.0,3547.0,17201.0,18835.0
2011,Namakkal,3305.0,3912.0,2319.0,1615.0,1086.0,1000.0,6710.0,6527.0
2011,Perambular,4088.0,5157.0,2833.0,1963.0,824.0,2190.0,7745.0,9310.0
2011,Pudukkottai,8028.0,13638.0,3740.0,4763.0,1646.0,5445.0,13414.0,23846.0
2011,Ramananthapuram,1342.0,7755.0,745.0,2306.0,119.0,1273.0,2206.0,11334.0
2011,Salem,19257.0,25525.0,12565.0,16181.0,4846.0,16308.0,36668.0,58014.0
2011,Sivagangai,2682.0,7760.0,1070.0,2122.0,352.0,1937.0,4104.0,11819.0
2011,Thanjavur,19417.0,19935.0,8845.0,6594.0,3817.0,10556.0,32079.0,37085.0
2011,The Nilgiris,2354.0,1487.0,1104.0,464.0,1294.0,1388.0,4752.0,3339.0
2011,Theni,4982.0,6310.0,2427.0,2541.0,1498.0,3930.0,8907.0,12781.0
2011,Thirunelveli,9041.0,19068.0,3590.0,7571.0,1400.0,6715.0,14031.0,33354.0
2011,Thiruvallur,9337.0,10808.0,5928.0,5047.0,917.0,2879.0,16182.0,18734.0
2011,Thiruvarur,10952.0,11346.0,4731.0,7815.0,1157.0,7038.0,16840.0,26199.0
2011,Thoothukudi,3177.0,7097.0,2357.0,2700.0,476.0,6854.0,6010.0,16651.0
2011,Tiruchirappalli,18952.0,28322.0,11273.0,14777.0,6170.0,21289.0,36395.0,64388.0
2011,Tiruvannamalai,17088.0,23579.0,7833.0,11017.0,3602.0,8908.0,28523.0,43504.0
2011,Vellore,15374.0,22127.0,6810.0,8231.0,2707.0,6756.0,24891.0,37114.0
2011,Villupuram,26772.0,32648.0,10196.0,13911.0,4431.0,14911.0,41399.0,61470.0
2011,Virudhunagar,2331.0,7236.0,1792.0,2252.0,602.0,3125.0,4725.0,12613.0
2012,Ariyalur,3717.0,5125.0,1661.0,1117.0,258.0,961.0,5636.0,7203.0
2012,Coimbatore,12480.0,11539.0,5836.0,3936.0,8332.0,6442.0,26648.0,21917.0
2012,Cuddalore,13666.0,19218.0,5663.0,6977.0,2299.0,5183.0,21628.0,31378.0
2012,Dharmapuri,4236.0,5266.0,2337.0,2227.0,2078.0,1776.0,8651.0,9269.0
2012,Dindigul,7328.0,8299.0,3593.0,2970.0,1742.0,2822.0,12663.0,14091.0
2012,Erode,17718.0,15210.0,7678.0,3569.0,5000.0,2956.0,30396.0,21735.0
2012,Kancheepuram,6305.0,13636.0,2598.0,3653.0,1000.0,2629.0,9903.0,19918.0
2012,Kanyakumari,2450.0,2587.0,997.0,1137.0,673.0,913.0,4120.0,4637.0
2012,Karur,2789.0,3038.0,1173.0,999.0,442.0,1022.0,4404.0,5059.0
2012,Krishnagiri,5096.0,5426.0,3429.0,2500.0,815.0,1666.0,9340.0,9592.0
2012,Madurai,10304.0,9879.0,5123.0,4067.0,2033.0,3162.0,17460.0,17108.0
2012,Nagapattinam,6402.0,10930.0,3630.0,1902.0,1370.0,2314.0,11402.0,15146.0
2012,Namakkal,2211.0,3349.0,744.0,1522.0,429.0,682.0,3384.0,5553.0
2012,Perambular,4141.0,4036.0,2393.0,962.0,905.0,949.0,7439.0,5947.0
2012,Pudukkottai,7761.0,13888.0,2887.0,4446.0,546.0,2730.0,11194.0,21064.0
2012,Ramananthapuram,1889.0,5230.0,1223.0,1207.0,169.0,611.0,3281.0,7048.0
2012,Salem,14261.0,17851.0,7760.0,9494.0,7091.0,6252.0,29112.0,33597.0
2012,Sivagangai,3611.0,4270.0,1523.0,1430.0,654.0,796.0,5788.0,6496.0
2012,Thanjavur,12212.0,17470.0,5574.0,4512.0,2347.0,4605.0,20133.0,26587.0
2012,The Nilgiris,1836.0,1242.0,328.0,219.0,827.0,1404.0,2991.0,2865.0
2012,Theni,4470.0,4879.0,1676.0,2113.0,1083.0,2116.0,7229.0,9108.0
2012,Thirunelveli,9299.0,12025.0,3964.0,4053.0,1374.0,3194.0,14637.0,19272.0
2012,Thiruvallur,8907.0,13341.0,4196.0,4240.0,858.0,2386.0,13961.0,19967.0
2012,Thiruvarur,4830.0,11345.0,1376.0,2965.0,442.0,2712.0,6648.0,17022.0
2012,Thoothukudi,3762.0,5002.0,3410.0,1509.0,289.0,1070.0,7461.0,7581.0
2012,Tiruchirappalli,16386.0,21633.0,8176.0,9329.0,5674.0,8995.0,30236.0,39957.0
2012,Tiruppur,49.0,406.0,51.0,58.0,0.0,44.0,100.0,508.0
2012,Tiruvannamalai,13817.0,24065.0,6006.0,8058.0,3542.0,4198.0,23365.0,36321.0
2012,Vellore,14257.0,23408.0,5564.0,6488.0,3752.0,4426.0,23573.0,34322.0
2012,Villupuram,21426.0,35798.0,9752.0,11736.0,3211.0,8806.0,34389.0,56340.0
2012,Virudhunagar,3147.0,4470.0,2447.0,860.0,497.0,1626.0,6091.0,6956.0
2013,Ariyalur,5128.0,4633.0,1743.0,1569.0,756.0,1465.0,7627.0,7667.0
2013,Coimbatore,12974.0,9125.0,5311.0,3855.0,8550.0,5229.0,26835.0,18209.0
2013,Cuddalore,16521.0,18857.0,5731.0,6780.0,4429.0,5062.0,26681.0,30699.0
2013,Dharmapuri,4083.0,4664.0,1990.0,2083.0,1939.0,1794.0,8012.0,8541.0
2013,Dindigul,5814.0,4852.0,3155.0,2219.0,1782.0,2347.0,10751.0,9418.0
2013,Erode,14051.0,17891.0,6963.0,4505.0,4513.0,3740.0,25527.0,26136.0
2013,Kancheepuram,7338.0,13077.0,2502.0,3860.0,1506.0,2494.0,11346.0,19431.0
2013,Kanyakumari,3656.0,3037.0,1595.0,1278.0,1148.0,1258.0,6399.0,5573.0
2013,Karur,2009.0,2285.0,622.0,670.0,422.0,1157.0,3053.0,4112.0
2013,Krishnagiri,5728.0,4322.0,2995.0,1745.0,1034.0,854.0,9757.0,6921.0
2013,Madurai,8998.0,10321.0,4310.0,3728.0,2240.0,3256.0,15548.0,17305.0
2013,Nagapattinam,11797.0,10016.0,3774.0,2509.0,1708.0,2683.0,17279.0,15208.0
2013,Namakkal,3024.0,2970.0,1062.0,1923.0,1157.0,1222.0,5243.0,6115.0
2013,Perambular,4365.0,3308.0,2211.0,1226.0,1026.0,1195.0,7602.0,5729.0
2013,Pudukkottai,6510.0,7880.0,1848.0,2208.0,1917.0,2313.0,10275.0,12401.0
2013,Ramananthapuram,1808.0,2157.0,789.0,880.0,108.0,311.0,2705.0,3348.0
2013,Salem,11949.0,13469.0,4511.0,8100.0,4711.0,6192.0,21171.0,27761.0
2013,Sivagangai,2561.0,2082.0,1171.0,953.0,387.0,401.0,4119.0,3436.0
2013,Thanjavur,16496.0,14963.0,5870.0,4024.0,3775.0,5744.0,26141.0,24731.0
2013,The Nilgiris,2395.0,1294.0,452.0,194.0,1445.0,892.0,4292.0,2380.0
2013,Theni,4607.0,4572.0,1794.0,2149.0,1684.0,1920.0,8085.0,8641.0
2013,Thirunelveli,8358.0,9168.0,2626.0,2844.0,2212.0,3152.0,13196.0,15164.0
2013,Thiruvallur,10475.0,13066.0,3505.0,4258.0,1441.0,2189.0,15421.0,19513.0
2013,Thiruvarur,12390.0,15662.0,5595.0,3999.0,3071.0,3549.0,21056.0,23210.0
2013,Thoothukudi,3418.0,4600.0,2018.0,2157.0,434.0,948.0,5870.0,7705.0
2013,Tiruchirappalli,14203.0,18123.0,6096.0,6265.0,4760.0,7707.0,25059.0,32095.0
2013,Tiruppur,2749.0,4337.0,1093.0,1521.0,1311.0,2002.0,5153.0,7860.0
2013,Tiruvannamalai,13967.0,18702.0,4732.0,5872.0,4934.0,3814.0,23633.0,28388.0
2013,Vellore,14949.0,20559.0,4369.0,5833.0,3202.0,3126.0,22520.0,29518.0
2013,Villupuram,20468.0,31744.0,5779.0,10069.0,4560.0,7798.0,30807.0,49611.0
2013,Virudhunagar,1938.0,2888.0,1138.0,485.0,254.0,965.0,3330.0,4338.0
2014,Ariyalur,4725.0,5349.0,2125.0,1499.0,1474.0,1368.0,8324.0,8216.0
2014,Coimbatore,9691.0,14146.0,5892.0,5302.0,10058.0,7611.0,25641.0,27059.0
2014,Cuddalore,16844.0,23046.0,5911.0,8012.0,5335.0,5498.0,28090.0,36556.0
2014,Dharmapuri,3689.0,6099.0,2004.0,2476.0,2733.0,1622.0,8426.0,10197.0
2014,Dindigul,4184.0,10573.0,2168.0,4943.0,1434.0,3533.0,7786.0,19049.0
2014,Erode,13062.0,20609.0,5642.0,7880.0,6432.0,5762.0,25136.0,34251.0
2014,Kancheepuram,6913.0,12220.0,2130.0,4505.0,921.0,2370.0,9964.0,19095.0
2014,Kanyakumari,3349.0,3857.0,1795.0,1620.0,1699.0,1567.0,6843.0,7044.0
2014,Karur,2028.0,3808.0,669.0,914.0,889.0,1599.0,3586.0,6321.0
2014,Krishnagiri,4408.0,6855.0,2689.0,3079.0,831.0,980.0,7928.0,10914.0
2014,Madurai,6028.0,15527.0,3189.0,5487.0,1523.0,4316.0,10740.0,25330.0
2014,Nagapattinam,9594.0,11575.0,3914.0,2087.0,1753.0,2687.0,15261.0,16349.0
2014,Namakkal,2530.0,4843.0,1079.0,2018.0,2175.0,1053.0,5784.0,7914.0
2014,Perambular,3468.0,5306.0,2172.0,1431.0,1350.0,1412.0,6990.0,8149.0
2014,Pudukkottai,6091.0,11955.0,1743.0,3973.0,2076.0,3681.0,9910.0,19609.0
2014,Ramananthapuram,1437.0,6651.0,370.0,2102.0,96.0,1263.0,1903.0,10016.0
2014,Salem,12477.0,20396.0,6045.0,7890.0,6997.0,6835.0,25519.0,35121.0
2014,Sivagangai,1599.0,5844.0,394.0,1894.0,329.0,1778.0,2322.0,9516.0
2014,Thanjavur,15986.0,22584.0,5166.0,8367.0,4741.0,5719.0,25893.0,36670.0
2014,The Nilgiris,1321.0,1538.0,209.0,226.0,1493.0,699.0,3023.0,2463.0
2014,Theni,4453.0,5878.0,2022.0,2516.0,1725.0,2178.0,8200.0,10572.0
2014,Thirunelveli,7397.0,16759.0,2347.0,5817.0,1783.0,3804.0,11527.0,26380.0
2014,Thiruvallur,9768.0,13229.0,2975.0,5145.0,1415.0,2163.0,14158.0,20537.0
2014,Thiruvarur,9307.0,15545.0,4686.0,2140.0,2155.0,4885.0,16148.0,22570.0
2014,Thoothukudi,2878.0,8110.0,1752.0,2711.0,311.0,1334.0,4941.0,12155.0
2014,Tiruchirappalli,11002.0,22676.0,4852.0,8672.0,5160.0,8631.0,21014.0,39979.0
2014,Tiruppur,2953.0,5872.0,1466.0,3474.0,2125.0,3542.0,6544.0,12888.0
2014,Tiruvannamalai,10082.0,20893.0,2892.0,7939.0,2507.0,5113.0,15481.0,33945.0
2014,Vellore,12719.0,17958.0,4011.0,5947.0,2533.0,4356.0,19263.0,28261.0
2014,Villupuram,21410.0,33308.0,6871.0,12002.0,6453.0,10229.0,34734.0,55539.0
2014,Virudhunagar,1656.0,5259.0,721.0,1312.0,271.0,1831.0,2648.0,8402.0
2015,Ariyalur,3932.0,4927.0,1652.0,1537.0,893.0,997.0,6477.0,7461.0
2015,Coimbatore,10366.0,11879.0,5305.0,6313.0,9339.0,5909.0,25010.0,24101.0
2015,Cuddalore,16518.0,22469.0,6233.0,7478.0,5504.0,5467.0,28255.0,35414.0
2015,Dharmapuri,4527.0,8605.0,2185.0,3569.0,2241.0,1748.0,8953.0,13922.0
2015,Dindigul,6707.0,11673.0,3535.0,5411.0,2574.0,3600.0,12816.0,20684.0
2015,Erode,16968.0,20521.0,7983.0,7903.0,7782.0,4798.0,32733.0,33222.0
2015,Kancheepuram,4941.0,16357.0,1967.0,5516.0,840.0,3191.0,7748.0,25064.0
2015,Kanyakumari,3700.0,4389.0,1421.0,2160.0,1739.0,1054.0,6860.0,7603.0
2015,Karur,2435.0,3334.0,1059.0,1033.0,840.0,1373.0,4334.0,5740.0
2015,Krishnagiri,6014.0,6565.0,3433.0,3953.0,1380.0,1488.0,10827.0,12006.0
2015,Madurai,7793.0,14322.0,3341.0,4798.0,3571.0,3615.0,14705.0,22735.0
2015,Nagapattinam,9217.0,11491.0,3701.0,3743.0,2152.0,2088.0,15070.0,17322.0
2015,Namakkal,2913.0,4896.0,1113.0,2733.0,1499.0,1201.0,5525.0,8830.0
2015,Perambular,4781.0,6045.0,3586.0,2934.0,2341.0,2283.0,10708.0,11262.0
2015,Pudukkottai,7494.0,15432.0,1483.0,4630.0,2344.0,4034.0,11321.0,24096.0
2015,Ramananthapuram,3152.0,7928.0,1435.0,2284.0,180.0,948.0,4767.0,11160.0
2015,Salem,12584.0,21150.0,6562.0,10737.0,6561.0,7549.0,25707.0,39436.0
2015,Sivagangai,3596.0,7071.0,1673.0,2097.0,369.0,1315.0,5638.0,10483.0
2015,Thanjavur,19133.0,20635.0,6451.0,7813.0,3853.0,4096.0,29437.0,32544.0
2015,The Nilgiris,1104.0,1440.0,389.0,259.0,1615.0,1016.0,3108.0,2715.0
2015,Theni,4979.0,6452.0,2246.0,2884.0,2715.0,1680.0,9940.0,11016.0
2015,Thirunelveli,10663.0,18445.0,3189.0,5363.0,2728.0,4245.0,16580.0,28053.0
2015,Thiruvallur,9091.0,14553.0,3648.0,5655.0,1321.0,2445.0,14060.0,22653.0
2015,Thiruvarur,11610.0,14826.0,3789.0,5030.0,4570.0,4997.0,19969.0,24853.0
2015,Thoothukudi,4849.0,8611.0,3015.0,3185.0,553.0,1431.0,8417.0,13227.0
2015,Tiruchirappalli,13221.0,22974.0,5647.0,10250.0,5472.0,8374.0,24340.0,41598.0
2015,Tiruppur,5675.0,8213.0,3101.0,3709.0,3505.0,4275.0,12281.0,16197.0
2015,Tiruvannamalai,9464.0,32138.0,3535.0,11206.0,2745.0,5798.0,15744.0,49142.0
2015,Vellore,11088.0,30383.0,4249.0,8652.0,1956.0,4842.0,17293.0,43877.0
2015,Villupuram,20902.0,45767.0,6484.0,16653.0,4670.0,9316.0,32056.0,71736.0
2015,Virudhunagar,2701.0,7123.0,1378.0,2286.0,539.0,1501.0,4618.0,10910.0
2016,Ariyalur,3209.0,5166.0,1671.0,2769.0,540.0,1355.0,5420.0,9290.0
2016,Coimbatore,7179.0,8037.0,3459.0,2892.0,7443.0,4640.0,18081.0,15569.0
2016,Cuddalore,16182.0,19743.0,6900.0,8287.0,4784.0,6810.0,27866.0,34840.0
2016,Dharmapuri,4299.0,4984.0,2573.0,2454.0,1353.0,1709.0,8225.0,9147.0
2016,Dindigul,5078.0,6417.0,3537.0,3972.0,2313.0,2321.0,10928.0,12710.0
2016,Erode,12103.0,11546.0,5856.0,4772.0,4919.0,4190.0,22878.0,20508.0
2016,Kancheepuram,6416.0,10639.0,2973.0,3594.0,1155.0,2279.0,10544.0,16512.0
2016,Kanyakumari,3316.0,5475.0,1681.0,3559.0,601.0,1429.0,5598.0,10463.0
2016,Karur,1610.0,2439.0,606.0,827.0,416.0,1099.0,2632.0,4365.0
2016,Krishnagiri,5308.0,4973.0,4543.0,3797.0,1224.0,1368.0,11075.0,10138.0
2016,Madurai,5259.0,7921.0,3250.0,2933.0,1573.0,3194.0,10082.0,14048.0
2016,Nagapattinam,6949.0,11058.0,2580.0,2932.0,903.0,2155.0,10432.0,16145.0
2016,Namakkal,2713.0,4021.0,1326.0,2399.0,905.0,910.0,4944.0,7330.0
2016,Perambular,4319.0,3772.0,3222.0,2060.0,741.0,1505.0,8282.0,7337.0
2016,Pudukkottai,5435.0,11961.0,1856.0,6109.0,1656.0,5238.0,8947.0,23308.0
2016,Ramananthapuram,1284.0,4551.0,990.0,2593.0,127.0,283.0,2401.0,7427.0
2016,Salem,9700.0,10156.0,5430.0,5724.0,4450.0,5457.0,19580.0,21337.0
2016,Sivagangai,1986.0,3033.0,856.0,1030.0,344.0,823.0,3186.0,4886.0
2016,Thanjavur,15209.0,24897.0,3927.0,8508.0,2860.0,6229.0,21996.0,39634.0
2016,The Nilgiris,2583.0,1882.0,525.0,226.0,1365.0,1140.0,4473.0,3248.0
2016,Theni,4828.0,6545.0,2415.0,4437.0,1679.0,2484.0,8922.0,13466.0
2016,Thirunelveli,11435.0,12041.0,5151.0,7674.0,2033.0,2744.0,18619.0,22459.0
2016,Thiruvallur,10806.0,13818.0,4936.0,5188.0,1583.0,3180.0,17325.0,22186.0
2016,Thiruvarur,7048.0,16021.0,1115.0,3661.0,1682.0,5107.0,9845.0,24789.0
2016,Thoothukudi,4127.0,4128.0,3797.0,2438.0,372.0,616.0,8296.0,7182.0
2016,Tiruchirappalli,9231.0,15037.0,4907.0,6146.0,3190.0,7397.0,17328.0,28580.0
2016,Tiruppur,4786.0,4089.0,2668.0,2067.0,2608.0,1909.0,10062.0,8065.0
2016,Tiruvannamalai,12009.0,14215.0,4637.0,5424.0,3315.0,4086.0,19961.0,23725.0
2016,Vellore,13923.0,18363.0,5545.0,6792.0,3127.0,4604.0,22595.0,29759.0
2016,Villupuram,21755.0,24943.0,9094.0,7793.0,5149.0,7174.0,35998.0,39910.0
2016,Virudhunagar,2696.0,4239.0,2018.0,1613.0,485.0,1235.0,5199.0,7087.0
2017,Ariyalur,2964.0,5473.0,1224.0,2049.0,786.0,1121.0,4974.0,8643.0
2017,Coimbatore,5194.0,6973.0,3371.0,3764.0,6806.0,5278.0,15371.0,16015.0
2017,Cuddalore,10666.0,22631.0,3847.0,9719.0,5786.0,7192.0,20299.0,39542.0
2017,Dharmapuri,5091.0,8115.0,2699.0,4857.0,1788.0,2516.0,9578.0,15488.0
2017,Dindigul,3219.0,10081.0,2039.0,4700.0,1906.0,3186.0,7164.0,17967.0
2017,Erode,7549.0,16179.0,2958.0,5876.0,4895.0,4894.0,15402.0,26949.0
2017,Kancheepuram,4490.0,15679.0,1823.0,5773.0,861.0,3886.0,7174.0,25338.0
2017,Kanyakumari,3587.0,6182.0,702.0,2965.0,708.0,1735.0,4997.0,10882.0
2017,Karur,915.0,3263.0,304.0,1021.0,477.0,1222.0,1696.0,5506.0
2017,Krishnagiri,5197.0,7070.0,2626.0,3912.0,1385.0,1391.0,9208.0,12373.0
2017,Madurai,4642.0,7811.0,1627.0,3080.0,1529.0,2547.0,7798.0,13438.0
2017,Nagapattinam,6326.0,11347.0,1278.0,3816.0,1452.0,2821.0,9056.0,17984.0
2017,Namakkal,1760.0,5137.0,1041.0,3074.0,1295.0,2443.0,4096.0,10654.0
2017,Perambular,4164.0,11111.0,1742.0,2147.0,982.0,1245.0,6888.0,14503.0
2017,Pudukkottai,4434.0,4179.0,1199.0,3186.0,1870.0,4351.0,7503.0,11716.0
2017,Ramananthapuram,1361.0,9932.0,883.0,1281.0,64.0,286.0,2308.0,11499.0
2017,Salem,7022.0,7316.0,2833.0,9688.0,4053.0,8235.0,13908.0,25239.0
2017,Sivagangai,1684.0,20874.0,751.0,1072.0,271.0,722.0,2706.0,22668.0
2017,Thanjavur,13407.0,4428.0,2392.0,6790.0,4372.0,8926.0,20171.0,20144.0
2017,The Nilgiris,3010.0,1838.0,499.0,900.0,1068.0,832.0,4577.0,3570.0
2017,Theni,2797.0,5842.0,1271.0,3185.0,1610.0,2404.0,5678.0,11431.0
2017,Thirunelveli,3531.0,15658.0,1251.0,4820.0,1161.0,3755.0,5943.0,24233.0
2017,Thiruvallur,7678.0,17511.0,2945.0,7042.0,1716.0,3172.0,12339.0,27725.0
2017,Thiruvarur,8078.0,17965.0,2956.0,6854.0,2279.0,4021.0,13313.0,28840.0
2017,Thoothukudi,2106.0,6583.0,2190.0,2504.0,325.0,1813.0,4621.0,10900.0
2017,Tiruchirappalli,5848.0,14988.0,2538.0,6347.0,4638.0,6970.0,13024.0,28305.0
2017,Tiruppur,2109.0,8565.0,1219.0,4241.0,1935.0,3884.0,5263.0,16690.0
2017,Tiruvannamalai,5085.0,28100.0,2289.0,9000.0,2919.0,7291.0,10293.0,44391.0
2017,Vellore,10140.0,25105.0,3362.0,8449.0,3356.0,4758.0,16858.0,38312.0
2017,Villupuram,11676.0,40164.0,4285.0,14052.0,4503.0,10880.0,20464.0,65096.0
2017,Virudhunagar,2219.0,4603.0,1415.0,1257.0,546.0,1197.0,4180.0,7057.0
